     Inode Address Inode Number              Path
0xffff880000c46238                      8430 /sys/dev/char/4:78
0xffff880000c46000                      8469 /sys/dev/char/4:79
0xffff88002b0fbcd8                      8508 /sys/dev/char/4:80
0xffff88002b0fbaa0                      8547 /sys/dev/char/4:81
0xffff88002b0fb868                      8586 /sys/dev/char/4:82
0xffff88002b0fb630                      8625 /sys/dev/char/4:83
0xffff88002b0fb3f8                      7962 /sys/dev/char/4:66
0xffff88002b0fb1c0                      8664 /sys/dev/char/4:84
0xffff88002b0faf88                      8703 /sys/dev/char/4:85
0xffff88002b0fad50                      8742 /sys/dev/char/4:86
0xffff88002b0fab18                      8781 /sys/dev/char/4:87
0xffff88002b0fa8e0                      8820 /sys/dev/char/4:88
0xffff88002b0fa6a8                      8859 /sys/dev/char/4:89
0xffff88002b0fa470                      8898 /sys/dev/char/4:90
0xffff88002b0fa238                      8937 /sys/dev/char/4:91
0xffff88002b0fa000                      8976 /sys/dev/char/4:92
0xffff88002b10bcd8                      9015 /sys/dev/char/4:93
0xffff88002b10baa0                      8001 /sys/dev/char/4:67
0xffff88002b10b868                      9054 /sys/dev/char/4:94
0xffff88002b10b630                      9093 /sys/dev/char/4:95
0xffff88002b10b3f8                      8040 /sys/dev/char/4:68
0xffff88002b10b1c0                      8079 /sys/dev/char/4:69
0xffff88002b10af88                      8118 /sys/dev/char/4:70
0xffff88002b10ad50                      8157 /sys/dev/char/4:71
0xffff88002b10ab18                      8196 /sys/dev/char/4:72
0xffff88002b10a8e0                      8235 /sys/dev/char/4:73
0xffff88002b108238                      9138 /sys/dev/char/5:3
0xffff88002b0dcb18                     13360 /sys/dev/char/21:0
0xffff88002b0dc6a8                      2478 /sys/dev/char/10:62
0xffff88002b0dc238                     15487 /sys/dev/char/116:33
0xffff88002b0e3cd8                     15794 /sys/dev/char/116:1
0xffff88002b0e3868                     16451 /sys/dev/char/116:4
0xffff88002b0e33f8                     16469 /sys/dev/char/116:5
0xffff88002b0e2f88                     16433 /sys/dev/char/116:3
0xffff88002b0e2b18                     16401 /sys/dev/char/116:2
0xffff88002b570238                     13816 /sys/dev/char/13:68
0xffff88002b0093f8                     12641 /sys/dev/char/13:66
0xffff88002b040000                     14388 /sys/dev/char/13:69
0xffff88002b00a470                     15350 /sys/dev/char/13:70
0xffff88002f36eb18                     13474 /sys/dev/char/13:67
0xffff88002f36fcd8                     12540 /sys/dev/char/13:64
0xffff88002f36faa0                     12557 /sys/dev/char/13:65
0xffff88002f36ef88                     15393 /sys/dev/char/226:0
0xffff88002f2c6f88                     14371 /sys/dev/char/13:33
0xffff88002b58a238                     14119 /sys/dev/char/189:1
0xffff88002b591868                     12141 /sys/dev/char/189:0
0xffff88002f093630                         6 /sys/dev/block
0xffff88002b10a6a8                      9376 /sys/dev/block/1:0
0xffff88002b10a470                      9462 /sys/dev/block/1:1
0xffff88002b10a238                     10236 /sys/dev/block/1:10
0xffff88002b10a000                     10322 /sys/dev/block/1:11
0xffff88002b109cd8                     10408 /sys/dev/block/1:12
0xffff88002b109aa0                     10494 /sys/dev/block/1:13
0xffff88002b109868                     10580 /sys/dev/block/1:14
0xffff88002b109630                     10666 /sys/dev/block/1:15
0xffff88002b1093f8                      9548 /sys/dev/block/1:2
0xffff88002b1091c0                      9634 /sys/dev/block/1:3
0xffff88002b108f88                      9720 /sys/dev/block/1:4
0xffff88002b108d50                      9806 /sys/dev/block/1:5
0xffff88002b108b18                      9892 /sys/dev/block/1:6
0xffff88002b1088e0                      9978 /sys/dev/block/1:7
0xffff88002b1086a8                     10064 /sys/dev/block/1:8
0xffff88002b108470                     10150 /sys/dev/block/1:9
0xffff88002b0dc8e0                     13274 /sys/dev/block/11:0
0xffff88002f08c470                     14698 /sys/dev/block/8:5
0xffff88002f0b3aa0                     14636 /sys/dev/block/8:1
0xffff88002f0b2b18                     14667 /sys/dev/block/8:2
0xffff88002f0b2238                     14582 /sys/dev/block/8:0
0xffff88002f094b18                     11475 /sys/dev/block/7:7
0xffff88002f0948e0                     11374 /sys/dev/block/7:6
0xffff88002f094470                     11273 /sys/dev/block/7:5
0xffff88002f094238                     11172 /sys/dev/block/7:4
0xffff88002f094000                     11071 /sys/dev/block/7:3
0xffff88002f093cd8                     10970 /sys/dev/block/7:2
0xffff88002f093aa0                     10869 /sys/dev/block/7:1
0xffff88002f093868                     10768 /sys/dev/block/7:0
0xffff88002f07e470                       509 /sys/module
0xffff88002f36cf88                     16283 /sys/module/snd_ac97_codec
0xffff88002f36d1c0                     16288 /sys/module/snd_ac97_codec/uevent
0xffff88002f36cb18                     16321 /sys/module/snd_intel8x0
0xffff88002f36cd50                     16335 /sys/module/snd_intel8x0/uevent
0xffff88002f36c238                     16106 /sys/module/crct10dif_pclmul
0xffff88002f36c470                     16124 /sys/module/crct10dif_pclmul/uevent
0xffff88002f37af88                     16176 /sys/module/snd_pcm
0xffff88002f37b868                     16181 /sys/module/snd_pcm/uevent
0xffff88002f394238                     13740 /sys/module/ac97_bus
0xffff88002f37b1c0                     16220 /sys/module/ac97_bus/uevent
0xffff88002f394000                     16083 /sys/module/crc32_pclmul
0xffff88002f394470                     16085 /sys/module/crc32_pclmul/uevent
0xffff88002f1ef3f8                     15904 /sys/module/aesni_intel
0xffff88002f283868                     15906 /sys/module/aesni_intel/uevent
0xffff88002f230000                     15845 /sys/module/aes_x86_64
0xffff88002f1ee238                     15847 /sys/module/aes_x86_64/uevent
0xffff88002f395630                     15817 /sys/module/lrw
0xffff88002f395868                     15819 /sys/module/lrw/uevent
0xffff88002f292f88                     15795 /sys/module/gf128mul
0xffff88002f2931c0                     15797 /sys/module/gf128mul/uevent
0xffff88002f2933f8                     15714 /sys/module/glue_helper
0xffff88002f293630                     15716 /sys/module/glue_helper/uevent
0xffff880000c2e000                     15691 /sys/module/ablk_helper
0xffff880000c2f630                     15693 /sys/module/ablk_helper/uevent
0xffff88002f1e08e0                     15603 /sys/module/joydev
0xffff88002f2c6000                     15605 /sys/module/joydev/uevent
0xffff88002f3946a8                     15488 /sys/module/input_leds
0xffff88002f3948e0                     15490 /sys/module/input_leds/uevent
0xffff88002f2feb18                     15351 /sys/module/vboxvideo
0xffff88002f320000                     15353 /sys/module/vboxvideo/uevent
0xffff88002f2fe000                     15262 /sys/module/i2c_piix4
0xffff88002f2fe238                     15264 /sys/module/i2c_piix4/uevent
0xffff880000c34f88                     15088 /sys/module/vboxguest
0xffff880000c351c0                     15095 /sys/module/vboxguest/uevent
0xffff880000c348e0                     15128 /sys/module/drm
0xffff880000c34b18                     15136 /sys/module/drm/uevent
0xffff88002f2c6470                     14968 /sys/module/8250_fintek
0xffff88002f2c66a8                     14970 /sys/module/8250_fintek/uevent
0xffff88002f1caf88                     15645 /sys/module/cryptd
0xffff88002f1e06a8                     15647 /sys/module/cryptd/uevent
0xffff88002f1cb1c0                     15649 /sys/module/cryptd/initstate
0xffff88002f1e0238                     16010 /sys/module/snd_seq_midi
0xffff88002f2308e0                     16015 /sys/module/snd_seq_midi/uevent
0xffff88002f1e0470                     16017 /sys/module/snd_seq_midi/initstate
0xffff88002f1c8f88                     15936 /sys/module/snd_seq_midi_event
0xffff88002f1ee000                     15938 /sys/module/snd_seq_midi_event/uevent
0xffff88002f1e0000                     15940 /sys/module/snd_seq_midi_event/initstate
0xffff88002f190238                     15735 /sys/module/snd_seq
0xffff88002f283630                     15745 /sys/module/snd_seq/uevent
0xffff88002f191aa0                     15747 /sys/module/snd_seq/initstate
0xffff88002f1cbcd8                     15869 /sys/module/snd_rawmidi
0xffff88002f1efaa0                     15874 /sys/module/snd_rawmidi/uevent
0xffff88002f194470                     15876 /sys/module/snd_rawmidi/initstate
0xffff88002f1c88e0                     15566 /sys/module/snd_seq_device
0xffff88002f3928e0                     15568 /sys/module/snd_seq_device/uevent
0xffff88002f1c8b18                     15570 /sys/module/snd_seq_device/initstate
0xffff88002f1c8470                     15434 /sys/module/snd_timer
0xffff88002f393aa0                     15439 /sys/module/snd_timer/uevent
0xffff88002f1c86a8                     15441 /sys/module/snd_timer/initstate
0xffff88002f1711c0                     15183 /sys/module/snd
0xffff880000c35630                     15189 /sys/module/snd/uevent
0xffff88002f182b18                     15191 /sys/module/snd/initstate
0xffff88002f184238                     14995 /sys/module/mac_hid
0xffff88002f2ae470                     14997 /sys/module/mac_hid/uevent
0xffff88002f1873f8                     14999 /sys/module/mac_hid/initstate
0xffff88002f17d868                     15225 /sys/module/serio_raw
0xffff880000c35868                     15227 /sys/module/serio_raw/uevent
0xffff88002f17daa0                     15229 /sys/module/serio_raw/initstate
0xffff88002f170d50                     15049 /sys/module/soundcore
0xffff88002f2af1c0                     15053 /sys/module/soundcore/uevent
0xffff88002f170f88                     15055 /sys/module/soundcore/initstate
0xffff880000c10238                       605 /sys/module/debug_core
0xffff880000c10470                       606 /sys/module/debug_core/uevent
0xffff88002b5efcd8                       670 /sys/module/pci_hotplug
0xffff880000c10000                       671 /sys/module/pci_hotplug/uevent
0xffff88002b5ef868                       880 /sys/module/xhci_hcd
0xffff88002b5efaa0                       881 /sys/module/xhci_hcd/uevent
0xffff88002b5ef3f8                       722 /sys/module/virtio_mmio
0xffff88002b5ef630                       723 /sys/module/virtio_mmio/uevent
0xffff88002b5eef88                       767 /sys/module/kgdb_nmi
0xffff88002b5ef1c0                       768 /sys/module/kgdb_nmi/uevent
0xffff88002b5eeb18                       741 /sys/module/keyboard
0xffff88002b5eed50                       742 /sys/module/keyboard/uevent
0xffff88002b5ee6a8                       686 /sys/module/intel_idle
0xffff88002b5ee8e0                       687 /sys/module/intel_idle/uevent
0xffff88002b5ee238                       583 /sys/module/rcupdate
0xffff88002b5ee470                       584 /sys/module/rcupdate/uevent
0xffff88002b5edcd8                       543 /sys/module/pcc_cpufreq
0xffff88002b5ee000                       544 /sys/module/pcc_cpufreq/uevent
0xffff88002b5ed868                     14774 /sys/module/autofs4
0xffff88002b5edaa0                     14776 /sys/module/autofs4/uevent
0xffff88002b5ed3f8                       531 /sys/module/ata_piix
0xffff88002b5ed630                       532 /sys/module/ata_piix/uevent
0xffff88002b5ecf88                     14913 /sys/module/parport_pc
0xffff88002f134b18                     14919 /sys/module/parport_pc/initstate
0xffff88002b5ed1c0                     14917 /sys/module/parport_pc/uevent
0xffff88002b5ecb18                       909 /sys/module/acpi_cpufreq
0xffff88002b5ecd50                       910 /sys/module/acpi_cpufreq/uevent
